sid,time,lat,lon,wind,pres,speed,direction
2024246N22147,2024-09-07 15:00:00,0.7931893687707642,0.7810336871250578,0.17241379310344826,0.9173553719008254,0.6896551724137931,0.1388888888888889
2024246N22147,2024-09-07 18:00:00,0.803156146179402,0.7863405629903093,0.17241379310344826,0.9173553719008254,0.6551724137931034,0.1527777777777778
2024246N22147,2024-09-07 21:00:00,0.8122923588039868,0.7914167051222889,0.17241379310344826,0.9090909090909083,0.6206896551724138,0.1527777777777778
2024246N22147,2024-09-08 00:00:00,0.8214285714285714,0.7964928472542687,0.17241379310344826,0.9008264462809912,0.6379310344827586,0.1388888888888889
2024246N22147,2024-09-08 03:00:00,0.8313953488372092,0.8015689893862483,0.17241379310344826,0.9008264462809912,0.6724137931034483,0.1388888888888889
2024246N22147,2024-09-08 06:00:00,0.8413621262458473,0.8073373327180435,0.17241379310344826,0.9008264462809912,0.6724137931034483,0.1527777777777778
2024246N22147,2024-09-08 09:00:00,0.8504983388704319,0.8133364097831104,0.17241379310344826,0.9008264462809912,0.6896551724137931,0.16666666666666669
2024246N22147,2024-09-08 12:00:00,0.8579734219269104,0.8202584217812645,0.17241379310344826,0.9008264462809912,0.7241379310344828,0.18055555555555555
2024246N22147,2024-09-08 15:00:00,0.8646179401993355,0.8283341024457777,0.17241379310344826,0.9008264462809912,0.7586206896551724,0.20833333333333334
2024246N22147,2024-09-08 18:00:00,0.8679401993355482,0.8366405168435627,0.17241379310344826,0.9008264462809912,0.6551724137931034,0.22222222222222224
2024246N22147,2024-09-08 21:00:00,0.8696013289036545,0.8428703276419014,0.17241379310344826,0.9008264462809912,0.5172413793103449,0.23611111111111113
2024246N22147,2024-09-09 00:00:00,0.8704318936877077,0.8484079372404246,0.17241379310344826,0.9008264462809912,0.46551724137931033,0.25
2024253N21266,2024-09-08 18:00:00,0.595514950166113,0.18804799261652055,0.2413793103448276,0.8925619834710741,0.10344827586206896,0.9305555555555556
2024253N21266,2024-09-08 21:00:00,0.5980066445182725,0.18758652514997695,0.2413793103448276,0.8925619834710741,0.12068965517241378,0.9305555555555556
2024253N21266,2024-09-09 00:00:00,0.6004983388704319,0.18735579141670516,0.2413793103448276,0.8925619834710741,0.12068965517241378,0.9444444444444445
2024253N21266,2024-09-09 03:00:00,0.6038205980066444,0.18712505768343332,0.2413793103448276,0.8925619834710741,0.13793103448275862,0.9444444444444445
2024253N21266,2024-09-09 06:00:00,0.606312292358804,0.18666359021688975,0.2413793103448276,0.8925619834710741,0.12068965517241378,0.9166666666666667
2024253N21266,2024-09-09 09:00:00,0.6088039867109635,0.18620212275034614,0.2413793103448276,0.8884297520661146,0.10344827586206896,0.9027777777777778
2024253N21266,2024-09-09 12:00:00,0.6104651162790697,0.1857406552838025,0.2413793103448276,0.884297520661157,0.10344827586206896,0.9027777777777778
2024253N21266,2024-09-09 15:00:00,0.6129568106312292,0.1852791878172589,0.2586206896551724,0.8595041322314039,0.10344827586206896,0.9027777777777778
2024253N21266,2024-09-09 18:00:00,0.6146179401993356,0.18481772035071528,0.27586206896551724,0.8347107438016526,0.08620689655172414,0.888888888888889
