sid,time,lat,lon,wind,pres,dist2land,basin
2025076S13107,2025-03-19 00:00:00,-13.2,96.4,40,998,1201,SI
2025076S13107,2025-03-19 03:00:00,-13.3,96.1, , ,1234,SI
2025076S13107,2025-03-19 06:00:00,-13.4,95.7,40,998,1272,SI
2025076S13107,2025-03-19 09:00:00,-13.5,95.5, , ,1294,SI
2025076S13107,2025-03-19 12:00:00,-13.4,95.3,45,991,1300,SI
2025076S13107,2025-03-19 15:00:00,-13.2,95.1, , ,1297,SI
2025076S13107,2025-03-19 18:00:00,-13.0,94.9,40,994,1295,SI
2025076S13107,2025-03-19 21:00:00,-13.0,94.7, , ,1309,SI
2025076S13107,2025-03-20 00:00:00,-13.0,94.7,40,995,1309,SI
2025076S13107,2025-03-20 03:00:00,-13.1,94.9, , ,1304,SI
2025076S13107,2025-03-20 06:00:00,-13.2,95.2,35,995,1290,SI
2025076S13107,2025-03-20 09:00:00,-13.4,95.7, , ,1272,SI
2025076S13107,2025-03-20 12:00:00,-13.7,96.2,30,1000,1251,SI
2025076S13107,2025-03-20 15:00:00,-14.1,96.3, , ,1271,SI
2025076S13107,2025-03-20 18:00:00,-14.4,96.3,30,1001,1292,SI
2025076S13107,2025-03-20 21:00:00,-14.7,96.4, , ,1306,SI
2025076S13107,2025-03-21 00:00:00,-14.9,96.4,30,1001,1321,SI
2025076S13107,2025-03-21 03:00:00,-15.0,96.5, , ,1321,SI
2025076S13107,2025-03-21 06:00:00,-15.1,96.6,30,1002,1321,SI
2025076S13107,2025-03-21 09:00:00,-15.2,97.1, , ,1290,SI
2025076S13107,2025-03-21 12:00:00,-15.3,97.5,30,1004,1269,SI
2025076S13107,2025-03-21 15:00:00,-15.3,97.7, , ,1255,SI
2025076S13107,2025-03-21 18:00:00,-15.4,97.9,30,1004,1241,SI
2025076S13107,2025-03-21 21:00:00,-15.4,98.1, , ,1235,SI
2025076S13107,2025-03-22 00:00:00,-15.4,98.3,30,1004,1222,SI
2025076S13107,2025-03-22 03:00:00,-15.4,98.3, , ,1222,SI
2025076S13107,2025-03-22 06:00:00,-15.3,98.3,25,1004,1213,SI
2025076S13107,2025-03-22 09:00:00,-15.3,98.4, , ,1206,SI
2025076S13107,2025-03-22 12:00:00,-15.2,98.5,25,1004,1182,SI
2025076S13107,2025-03-22 15:00:00,-14.9,98.4, , ,1172,SI
2025076S13107,2025-03-22 18:00:00,-14.6,98.3,25,1004,1153,SI
2025076S13107,2025-03-22 21:00:00,-14.5,98.2, , ,1152,SI
2025076S13107,2025-03-23 00:00:00,-14.4,98.1,25,1004,1151,SI
2025076S13107,2025-03-23 03:00:00,-14.1,98.1, , ,1127,SI
2025076S13107,2025-03-23 06:00:00,-13.8,98.1,25,1004,1103,SI
2025076S13107,2025-03-23 09:00:00,-13.4,98.0, , ,1080,SI
2025076S13107,2025-03-23 12:00:00,-13.1,98.1,20,1008,1042,SI
2025076S13107,2025-03-23 15:00:00,-12.9,98.1, , ,1035,SI
2025076S13107,2025-03-23 18:00:00,-12.9,98.4,20,1006,1003,SI
2025076S13107,2025-03-23 21:00:00,-12.8,99.0, , ,955,SI
2025076S13107,2025-03-24 00:00:00,-12.9,99.7,20,1006,902,SI
2025076S13107,2025-03-24 03:00:00,-13.0,100.1, , ,891,SI
2025076S13107,2025-03-24 06:00:00,-13.2,100.3,25,1003,895,SI
2025076S13107,2025-03-24 09:00:00,-13.2,100.5, , ,882,SI
2025076S13107,2025-03-24 12:00:00,-13.2,100.8,25,1003,863,SI
2025076S13107,2025-03-24 15:00:00,-13.0,101.3, , ,815,SI
2025076S13107,2025-03-24 18:00:00,-12.9,101.8,25,1004,778,SI
2025076S13107,2025-03-24 21:00:00,-13.1,102.1, , ,783,SI
2025076S13107,2025-03-25 00:00:00,-13.4,102.4,20,1004,800,SI
2025076S13107,2025-03-25 03:00:00,-13.6,102.7, , ,803,SI
2025076S13107,2025-03-25 06:00:00,-13.7,103.0,20,1004,797,SI
2025082S13116,2025-03-22 12:00:00,-12.6,116.0,20,1004,405,SI
2025082S13116,2025-03-22 15:00:00,-12.7,115.9, , ,417,SI
2025082S13116,2025-03-22 18:00:00,-12.8,115.8,20,1005,430,SI
2025082S13116,2025-03-22 21:00:00,-12.9,115.6, , ,445,SI
2025082S13116,2025-03-23 00:00:00,-13.0,115.3,20,1005,463,SI
2025082S13116,2025-03-23 03:00:00,-13.2,115.0, , ,492,SI
2025082S13116,2025-03-23 06:00:00,-13.5,114.7,20,1003,526,SI
2025082S13116,2025-03-23 09:00:00,-13.9,114.5, , ,571,SI
2025082S13116,2025-03-23 12:00:00,-14.2,114.2,25,1002,606,SI
2025082S13116,2025-03-23 15:00:00,-14.4,113.9, , ,631,SI
2025082S13116,2025-03-23 18:00:00,-14.6,113.6,25,1001,658,SI
2025082S13116,2025-03-23 21:00:00,-15.0,113.3, , ,708,SI
2025082S13116,2025-03-24 00:00:00,-15.4,113.0,30,999,701,SI
2025082S13116,2025-03-24 03:00:00,-15.6,112.6, , ,704,SI
2025082S13116,2025-03-24 06:00:00,-15.8,112.1,35,998,711,SI
2025082S13116,2025-03-24 09:00:00,-16.1,111.7, , ,692,SI
2025082S13116,2025-03-24 12:00:00,-16.4,111.2,35,997,681,SI
2025082S13116,2025-03-24 15:00:00,-16.5,110.8, , ,691,SI
2025082S13116,2025-03-24 18:00:00,-16.6,110.5,40,994,697,SI
2025082S13116,2025-03-24 21:00:00,-16.6,110.3, , ,708,SI
2025082S13116,2025-03-25 00:00:00,-16.7,110.0,40,994,717,SI
2025082S13116,2025-03-25 03:00:00,-16.7,109.6, , ,742,SI
2025082S13116,2025-03-25 06:00:00,-16.8,109.1,35,995,767,SI
2025082S13116,2025-03-25 09:00:00,-16.9,108.7, , ,788,SI
2025082S13116,2025-03-25 12:00:00,-17.0,108.2,40,994,818,SI
2025082S13116,2025-03-25 15:00:00,-17.2,107.6, , ,851,SI
2025082S13116,2025-03-25 18:00:00,-17.3,106.9,40,991,904,SI
2025082S13116,2025-03-25 21:00:00,-17.5,106.1, , ,962,SI
2025082S13116,2025-03-26 00:00:00,-17.7,105.4,50,985,1014,SI
2025082S13116,2025-03-26 03:00:00,-17.9,104.7, , ,1066,SI
2025082S13116,2025-03-26 06:00:00,-17.9,104.1,60,978,1121,SI
2025082S13116,2025-03-26 09:00:00,-17.8,103.6, , ,1172,SI
2025082S13116,2025-03-26 12:00:00,-17.6,103.1,65,973,1196,SI
2025082S13116,2025-03-26 15:00:00,-17.5,102.7, , ,1200,SI
2025082S13116,2025-03-26 18:00:00,-17.3,102.2,70,970,1198,SI
2025082S13116,2025-03-26 21:00:00,-17.1,101.6, , ,1204,SI
2025082S13116,2025-03-27 00:00:00,-17.0,101.1,70,972,1219,SI
2025082S13116,2025-03-27 03:00:00,-16.8,100.5, , ,1230,SI
2025082S13116,2025-03-27 06:00:00,-16.8,100.0,75,967,1254,SI
2025082S13116,2025-03-27 09:00:00,-16.8,99.6, , ,1274,SI
2025082S13116,2025-03-27 12:00:00,-16.8,99.1,80,963,1301,SI
2025082S13116,2025-03-27 15:00:00,-16.7,98.6, , ,1320,SI
2025082S13116,2025-03-27 18:00:00,-16.7,98.1,75,968,1351,SI
2025082S13116,2025-03-27 21:00:00,-16.7,97.7, , ,1376,SI
2025082S13116,2025-03-28 00:00:00,-16.7,97.2,70,972,1409,SI
2025082S13116,2025-03-28 03:00:00,-16.7,96.4, , ,1464,SI
2025082S13116,2025-03-28 06:00:00,-16.8,95.6,70,974,1531,SI
2025082S13116,2025-03-28 09:00:00,-17.0,95.1, , ,1584,SI
2025082S13116,2025-03-28 12:00:00,-17.2,94.6,80,966,1637,SI
2025082S13116,2025-03-28 15:00:00,-17.3,93.8, , ,1707,SI
2025082S13116,2025-03-28 18:00:00,-17.4,93.0,90,960,1778,SI
2025082S13116,2025-03-28 21:00:00,-17.5,92.4, , ,1835,SI
2025082S13116,2025-03-29 00:00:00,-17.7,91.9,100,947,1890,SI
2025082S13116,2025-03-29 03:00:00,-17.8,91.4, , ,1938,SI
2025082S13116,2025-03-29 06:00:00,-18.0,91.0,105,943,1986,SI
2025082S13116,2025-03-29 09:00:00,-18.3,90.5, , ,2048,SI
2025082S13116,2025-03-29 12:00:00,-18.7,90.1,110,934,2109,SI
2025082S13116,2025-03-29 15:00:00,-19.1,89.7, , ,2169,SI
2025082S13116,2025-03-29 18:00:00,-19.5,89.3, , ,2230,SI
2025082S13116,2025-03-29 21:00:00,-19.8,89.1, , ,2267,SI
2025082S13116,2025-03-30 00:00:00,-20.2,88.9, , ,2311,SI
2025082S13116,2025-03-30 03:00:00,-20.6,88.6, , ,2363,SI
2025082S13116,2025-03-30 06:00:00,-21.1,88.3, , ,2422,SI
2025082S13116,2025-03-30 09:00:00,-21.6,88.1, , ,2474,SI
2025082S13116,2025-03-30 12:00:00,-22.0,88.0, , ,2510,SI
2025082S13116,2025-03-30 15:00:00,-22.4,87.9, , ,2547,SI
2025082S13116,2025-03-30 18:00:00,-22.7,87.9, , ,2569,SI
2025082S13116,2025-03-30 21:00:00,-22.9,88.0, , ,2576,SI
2025082S13116,2025-03-31 00:00:00,-23.1,88.2, , ,2554,SI
2025082S13116,2025-03-31 03:00:00,-23.5,88.3, , ,2534,SI
2025082S13116,2025-03-31 06:00:00,-24.0,88.5, , ,2503,SI
2025082S13116,2025-03-31 09:00:00,-24.4,88.7, , ,2475,SI
2025082S13116,2025-03-31 12:00:00,-24.7,88.9, , ,2449,SI
2025082S13116,2025-03-31 15:00:00,-24.8,88.9, , ,2448,SI
2025082S13116,2025-03-31 18:00:00,-24.8,88.8, , ,2458,SI
2025082S13116,2025-03-31 21:00:00,-24.8,88.8, , ,2458,SI
2025082S13116,2025-04-01 00:00:00,-24.9,88.8, , ,2456,SI
2025082S13116,2025-04-01 03:00:00,-25.0,88.6, , ,2474,SI
2025082S13116,2025-04-01 06:00:00,-25.0,88.4, , ,2494,SI
2025082S13116,2025-04-01 09:00:00,-25.0,88.4, , ,2494,SI
2025082S13116,2025-04-01 12:00:00,-24.9,88.5, , ,2486,SI
2025086S14121,2025-03-26 18:00:00,-14.3,121.0,25,999,319,SI
2025086S14121,2025-03-26 21:00:00,-14.0,121.1, , ,340,SI
2025086S14121,2025-03-27 00:00:00,-13.8,121.3,30,998,347,SI
2025086S14121,2025-03-27 03:00:00,-13.7,121.6, , ,343,SI
2025086S14121,2025-03-27 06:00:00,-13.7,121.9,30,997,331,SI
2025086S14121,2025-03-27 09:00:00,-13.7,122.2, , ,318,SI
2025086S14121,2025-03-27 12:00:00,-13.8,122.5,30,997,287,SI
2025086S14121,2025-03-27 15:00:00,-13.8,122.7, , ,272,SI
2025086S14121,2025-03-27 18:00:00,-13.9,122.9,35,994,249,SI
2025086S14121,2025-03-27 21:00:00,-14.1,123.2, , ,211,SI
2025086S14121,2025-03-28 00:00:00,-14.2,123.5,35,992,179,SI
2025086S14121,2025-03-28 03:00:00,-14.5,123.6, , ,150,SI
2025086S14121,2025-03-28 06:00:00,-14.8,123.7,40,989,116,SI
2025086S14121,2025-03-28 09:00:00,-15.2,123.7, , ,87,SI
2025086S14121,2025-03-28 12:00:00,-15.6,123.8,45,986,64,SI
2025086S14121,2025-03-28 15:00:00,-15.9,123.8, , ,33,SI
2025086S14121,2025-03-28 18:00:00,-16.3,123.8,50,984,0,SI
2025086S14121,2025-03-28 21:00:00,-16.7,123.9, , ,0,SI
2025086S14121,2025-03-29 00:00:00,-17.1,124.0,35,992,0,SI
2025086S14121,2025-03-29 03:00:00,-17.7,124.0, , ,0,SI
2025086S14121,2025-03-29 06:00:00,-18.3,124.1,30,997,0,SI
2025086S14121,2025-03-29 09:00:00,-18.7,124.2, , ,0,SI
2025086S14121,2025-03-29 12:00:00,-19.1,124.2,25,999,0,SI
2025086S14121,2025-03-29 15:00:00,-19.4,124.3, , ,0,SI
2025086S14121,2025-03-29 18:00:00,-19.7,124.3,25,1000,0,SI
2025086S14121,2025-03-29 21:00:00,-20.0,124.3, , ,0,SI
2025086S14121,2025-03-30 00:00:00,-20.2,124.3,25,1000,0,SI
2025086S14121,2025-03-30 03:00:00,-20.2,124.3, , ,0,SI
2025086S14121,2025-03-30 06:00:00,-20.2,124.3,25,997,0,SI
2025100S09132,2025-04-09 12:00:00,-8.6,132.3,15,1007,126,SI
2025100S09132,2025-04-09 15:00:00,-8.6,131.9, , ,94,SI
2025100S09132,2025-04-09 18:00:00,-8.5,131.6,15,1005,65,SI
2025100S09132,2025-04-09 21:00:00,-8.4,131.4, , ,46,SI
2025100S09132,2025-04-10 00:00:00,-8.4,131.2,15,1006,44,SI
2025100S09132,2025-04-10 03:00:00,-8.5,130.9, , ,60,SI
2025100S09132,2025-04-10 06:00:00,-8.6,130.6,20,1002,86,SI
2025100S09132,2025-04-10 09:00:00,-8.6,130.4, , ,102,SI
2025100S09132,2025-04-10 12:00:00,-8.6,130.3,25,1003,110,SI
2025100S09132,2025-04-10 15:00:00,-8.6,130.2, , ,119,SI
2025100S09132,2025-04-10 18:00:00,-8.7,130.0,30,1000,144,SI
2025100S09132,2025-04-10 21:00:00,-8.7,129.8, , ,163,SI
2025100S09132,2025-04-11 00:00:00,-8.8,129.6,30,1001,187,SI
2025100S09132,2025-04-11 03:00:00,-8.9,129.4, , ,212,SI
2025100S09132,2025-04-11 06:00:00,-9.1,129.3,30,1000,233,SI
2025100S09132,2025-04-11 09:00:00,-9.5,129.1, , ,233,SI
2025100S09132,2025-04-11 12:00:00,-10.0,128.9,30,1002,211,SI
2025100S09132,2025-04-11 15:00:00,-10.2,128.7, , ,211,SI
2025100S09132,2025-04-11 18:00:00,-10.5,128.3,35,999,226,SI
2025100S09132,2025-04-11 21:00:00,-10.9,127.9, , ,249,SI
2025100S09132,2025-04-12 00:00:00,-11.2,127.5,35,1001,269,SI
2025100S09132,2025-04-12 03:00:00,-11.3,127.1, , ,265,SI
2025100S09132,2025-04-12 06:00:00,-11.4,126.7,35,1001,269,SI
2025100S09132,2025-04-12 09:00:00,-11.5,126.5, , ,261,SI
2025100S09132,2025-04-12 12:00:00,-11.6,126.4,30,1004,252,SI
2025100S09132,2025-04-12 15:00:00,-11.8,126.3, , ,233,SI
2025100S09132,2025-04-12 18:00:00,-11.9,126.1,30,1003,229,SI
2025100S09132,2025-04-12 21:00:00,-12.1,125.9, , ,213,SI
2025100S09132,2025-04-13 00:00:00,-12.3,125.6,30,1006,197,SI
2025100S09132,2025-04-13 03:00:00,-12.5,125.1, , ,199,SI
2025100S09132,2025-04-13 06:00:00,-12.8,124.6,25,1005,199,SI
2025100S09132,2025-04-13 09:00:00,-13.0,124.3, , ,202,SI
2025100S09132,2025-04-13 12:00:00,-13.2,124.0,30,1003,203,SI
2025100S09132,2025-04-13 15:00:00,-13.2,123.6, , ,233,SI
2025100S09132,2025-04-13 18:00:00,-13.3,123.2,30,1002,260,SI
2025100S09132,2025-04-13 21:00:00,-13.3,122.8, , ,297,SI
2025100S09132,2025-04-14 00:00:00,-13.5,122.7,30,1003,295,SI
2025100S09132,2025-04-14 03:00:00,-13.7,122.8, , ,273,SI
2025100S09132,2025-04-14 06:00:00,-13.8,123.1,30,1001,241,SI
2025100S09132,2025-04-14 09:00:00,-13.9,123.0, , ,242,SI
2025100S09132,2025-04-14 12:00:00,-13.9,122.9,35,1000,249,SI
2025100S09132,2025-04-14 15:00:00,-13.8,122.8, , ,265,SI
2025100S09132,2025-04-14 18:00:00,-13.7,122.6,35,999,287,SI
2025100S09132,2025-04-14 21:00:00,-13.6,122.4, , ,310,SI
2025100S09132,2025-04-15 00:00:00,-13.7,122.1,35,999,324,SI
2025100S09132,2025-04-15 03:00:00,-13.8,121.9, , ,320,SI
2025100S09132,2025-04-15 06:00:00,-13.9,121.6,35,998,322,SI
2025100S09132,2025-04-15 09:00:00,-13.9,121.2, , ,343,SI
2025100S09132,2025-04-15 12:00:00,-13.9,120.8,45,999,368,SI
2025100S09132,2025-04-15 15:00:00,-13.9,120.5, , ,388,SI
2025100S09132,2025-04-15 18:00:00,-13.9,120.2,55,987,404,SI
2025100S09132,2025-04-15 21:00:00,-14.0,120.0, , ,417,SI
2025100S09132,2025-04-16 00:00:00,-14.1,119.7,65,980,433,SI
2025100S09132,2025-04-16 03:00:00,-14.1,119.4, , ,442,SI
2025100S09132,2025-04-16 06:00:00,-14.2,119.2,90,956,459,SI
2025100S09132,2025-04-16 09:00:00,-14.3,119.0, , ,472,SI
2025100S09132,2025-04-16 12:00:00,-14.4,118.9,110,936,473,SI
2025100S09132,2025-04-16 15:00:00,-14.5,118.8, , ,474,SI
2025100S09132,2025-04-16 18:00:00,-14.7,118.8,105,940,460,SI
2025100S09132,2025-04-16 21:00:00,-14.9,118.9, , ,439,SI
2025100S09132,2025-04-17 00:00:00,-15.0,119.0,100,947,423,SI
2025100S09132,2025-04-17 03:00:00,-15.1,119.1, , ,408,SI
2025100S09132,2025-04-17 06:00:00,-15.2,119.4,80,965,375,SI
2025100S09132,2025-04-17 09:00:00,-15.2,119.8, , ,341,SI
2025100S09132,2025-04-17 12:00:00,-15.3,120.4,60,984,285,SI
2025100S09132,2025-04-17 15:00:00,-15.6,121.0, , ,216,SI
2025100S09132,2025-04-17 18:00:00,-15.8,121.8,50,991,139,SI
2025100S09132,2025-04-17 21:00:00,-15.9,122.6, , ,74,SI
2025100S09132,2025-04-18 00:00:00,-15.9,123.3,40,996,54,SI
2025100S09132,2025-04-18 03:00:00,-15.9,123.7, , ,33,SI
2025100S09132,2025-04-18 06:00:00,-16.0,124.0,35,997,30,SI
2025100S09132,2025-04-18 09:00:00,-16.0,124.3,30,1000,21,SI
2025100S09132,2025-04-18 12:00:00,-16.1,124.6,25,1002,0,SI
2025104S15168,2025-04-14 06:00:00,-15.1,168.4, , ,136,SP
2025104S15168,2025-04-14 09:00:00,-15.7,168.4, , ,92,SP
2025104S15168,2025-04-14 12:00:00,-16.4,168.4, , ,64,SP
2025104S15168,2025-04-14 15:00:00,-17.2,168.6, , ,108,SP
2025104S15168,2025-04-14 18:00:00,-18.0,168.9, , ,195,SP
2025104S15168,2025-04-14 21:00:00,-18.5,169.2, , ,259,SP
2025104S15168,2025-04-15 00:00:00,-19.0,169.6, , ,329,SP
2025104S15168,2025-04-15 03:00:00,-19.7,170.4, , ,442,SP
2025104S15168,2025-04-15 06:00:00,-20.7,171.1, , ,456,SP
2025104S15168,2025-04-15 09:00:00,-21.9,171.4, , ,454,SP
2025104S15168,2025-04-15 12:00:00,-23.1,171.7, , ,490,SP
2025104S15168,2025-04-15 15:00:00,-24.0,172.5, , ,593,SP
2025104S15168,2025-04-15 18:00:00,-25.2,173.1,40,990,699,SP
2025104S15168,2025-04-15 21:00:00,-27.0,173.1, , ,809,SP
2025104S15168,2025-04-16 00:00:00,-28.7,173.0, ,990,646,SP
2025104S15168,2025-04-16 03:00:00,-29.9,172.6, , ,513,SP
2025104S15168,2025-04-16 06:00:00,-31.0,171.7, ,991,399,SP
2025104S15168,2025-04-16 09:00:00,-32.4,170.5, , ,304,SP
2025104S15168,2025-04-16 12:00:00,-33.4,169.1, ,992,344,SP
2025104S15168,2025-04-16 15:00:00,-33.0,167.7, , ,481,SP
2025104S15168,2025-04-16 18:00:00,-32.4,166.6, ,977,602,SP
2025104S15168,2025-04-16 21:00:00,-33.1,166.0, , ,628,SP
2025104S15168,2025-04-17 00:00:00,-34.1,165.8, ,978,624,SP
2025104S15168,2025-04-17 03:00:00,-34.6,165.6, , ,639,SP
2025104S15168,2025-04-17 06:00:00,-35.0,165.5, ,979,649,SP
2025104S15168,2025-04-17 09:00:00,-35.4,165.4, , ,662,SP
2025104S15168,2025-04-17 12:00:00,-35.7,165.3, ,980,675,SP
2025104S15168,2025-04-17 15:00:00,-36.0,165.3, , ,682,SP
2025104S15168,2025-04-17 18:00:00,-36.3,165.3, ,981,689,SP
2025104S15168,2025-04-17 21:00:00,-36.6,165.4, , ,690,SP
2025104S15168,2025-04-18 00:00:00,-37.0,165.5, ,981,697,SP
2025104S15168,2025-04-18 03:00:00,-37.5,165.6, , ,674,SP
2025104S15168,2025-04-18 06:00:00,-37.9,165.6, ,982,649,SP
2025104S15168,2025-04-18 09:00:00,-38.2,165.4, , ,646,SP
2025104S15168,2025-04-18 12:00:00,-38.4,165.4, ,982,635,SP
2025104S15168,2025-04-18 15:00:00,-38.5,165.8, , ,599,SP
2025104S15168,2025-04-18 18:00:00,-38.5,166.4, ,983,554,SP
2025104S15168,2025-04-18 21:00:00,-38.6,166.9, , ,511,SP
2025104S15168,2025-04-19 00:00:00,-38.8,167.4, ,984,463,SP
2025106S10135,2025-04-16 00:00:00,-9.5,135.2,25,1006,291,SP
2025106S10135,2025-04-16 03:00:00,-9.3,135.0, , ,282,SP
2025106S10135,2025-04-16 06:00:00,-9.1,135.0,25,1005,261,SP
2025106S10135,2025-04-16 09:00:00,-8.8,135.2, , ,239,SP
2025106S10135,2025-04-16 12:00:00,-8.5,135.5,25,1007,225,SP
2025106S10135,2025-04-16 15:00:00,-8.4,135.9, , ,187,SP
2025106S10135,2025-04-16 18:00:00,-8.4,136.2,25,1005,154,SP
2025106S10135,2025-04-16 21:00:00,-8.6,136.5, , ,123,SP
2025106S10135,2025-04-17 00:00:00,-8.9,136.7,25,1005,113,SP
2025106S10135,2025-04-17 03:00:00,-9.2,136.8, , ,125,SP
2025106S10135,2025-04-17 06:00:00,-9.4,137.0,30,1002,130,SP
2025106S10135,2025-04-17 09:00:00,-9.6,137.4, , ,136,SP
2025106S10135,2025-04-17 12:00:00,-9.8,137.8,30,1002,156,SP
2025106S10135,2025-04-17 15:00:00,-10.0,138.1, , ,179,SP
2025106S10135,2025-04-17 18:00:00,-10.3,138.3,30,1001,201,SP
2025106S10135,2025-04-17 21:00:00,-10.6,138.6, , ,246,SP
2025106S10135,2025-04-18 00:00:00,-11.0,138.9,35,1000,253,SP
2025106S10135,2025-04-18 03:00:00,-11.2,139.3, , ,279,SP
2025106S10135,2025-04-18 06:00:00,-11.3,139.7,35,998,240,SP
2025106S10135,2025-04-18 09:00:00,-11.4,140.1, , ,195,SP
2025106S10135,2025-04-18 12:00:00,-11.6,140.4,30,1000,156,SP
2025106S10135,2025-04-18 15:00:00,-11.7,140.7, , ,122,SP
2025106S10135,2025-04-18 18:00:00,-11.9,141.0,25,1003,83,SP
2025106S10135,2025-04-18 21:00:00,-12.1,141.3, , ,44,SP
2025106S10135,2025-04-19 00:00:00,-12.3,141.5,25,1003,21,SP
2025106S10135,2025-04-19 03:00:00,-12.5,141.4, , ,24,SP
2025106S10135,2025-04-19 06:00:00,-12.7,141.1,30,1002,55,SP
2025106S10135,2025-04-19 09:00:00,-12.7,141.0, , ,66,SP
2025106S10135,2025-04-19 12:00:00,-12.7,141.0,30,1004,66,SP
2025106S10135,2025-04-19 15:00:00,-12.6,141.0, , ,65,SP
2025106S10135,2025-04-19 18:00:00,-12.5,141.0,30,1002,66,SP
2025106S10135,2025-04-19 21:00:00,-12.4,141.1, , ,58,SP
2025106S10135,2025-04-20 00:00:00,-12.4,141.1,30,1002,58,SP
2025106S10135,2025-04-20 03:00:00,-12.5,141.1, , ,55,SP
2025106S10135,2025-04-20 06:00:00,-12.6,140.9,30,1001,76,SP
2025106S10135,2025-04-20 09:00:00,-12.6,140.6, , ,108,SP
2025106S10135,2025-04-20 12:00:00,-12.6,140.2,30,1006,152,SP
2025106S10135,2025-04-20 15:00:00,-12.6,139.9, , ,184,SP
2025106S10135,2025-04-20 18:00:00,-12.6,139.5,30,1004,228,SP
2025106S10135,2025-04-20 21:00:00,-12.4,139.0, , ,217,SP
2025106S10135,2025-04-21 00:00:00,-12.3,138.5,30,1003,163,SP
2025106S10135,2025-04-21 03:00:00,-12.2,138.1, , ,120,SP
2025106S10135,2025-04-21 06:00:00,-12.0,137.6,30,1001,73,SP
2025106S10135,2025-04-21 09:00:00,-11.8,137.1, , ,57,SP
2025106S10135,2025-04-21 12:00:00,-11.5,136.6,25,1004,57,SP
2025106S10135,2025-04-21 15:00:00,-11.2,136.0, , ,103,SP
2025106S10135,2025-04-21 18:00:00,-10.9,135.4,25,1006,136,SP
2025106S10135,2025-04-21 21:00:00,-10.7,134.8, , ,156,SI
2025106S10135,2025-04-22 00:00:00,-10.5,134.4,25,1007,159,SI
2025106S10135,2025-04-22 03:00:00,-10.4,134.2, , ,162,SI
2025106S10135,2025-04-22 06:00:00,-10.3,134.1,25,1005,171,SI
2025106S10135,2025-04-22 09:00:00,-10.1,133.7, , ,169,SI
2025106S10135,2025-04-22 12:00:00,-10.0,133.1,25,1005,158,SI
2025106S10135,2025-04-22 15:00:00,-9.9,132.9, , ,159,SI
2025106S10135,2025-04-22 18:00:00,-9.9,132.8,25,1005,155,SI
2025106S10135,2025-04-22 21:00:00,-9.8,132.6, , ,160,SI
2025106S10135,2025-04-23 00:00:00,-9.7,132.4,20,1007,168,SI
2025129S08138,2025-05-09 00:00:00,-7.7,138.0,25,1008,0,SP
2025129S08138,2025-05-09 03:00:00,-7.5,138.0, , ,15,SP
2025129S08138,2025-05-09 06:00:00,-7.4,138.0,25,1005,24,SP
2025129S08138,2025-05-09 09:00:00,-7.3,137.9, , ,39,SP
2025129S08138,2025-05-09 12:00:00,-7.3,137.7,25,1005,55,SP
2025129S08138,2025-05-09 15:00:00,-7.2,137.6, , ,71,SP
2025129S08138,2025-05-09 18:00:00,-7.2,137.5,25,1004,78,SP
2025129S08138,2025-05-09 21:00:00,-7.3,137.3, , ,86,SP
2025129S08138,2025-05-10 00:00:00,-7.5,137.1,25,1005,94,SP
2025129S08138,2025-05-10 03:00:00,-7.5,137.1, , ,94,SP
2025129S08138,2025-05-10 06:00:00,-7.5,137.3,25,1002,74,SP
2025129S08138,2025-05-10 09:00:00,-7.6,137.5, , ,49,SP
2025129S08138,2025-05-10 12:00:00,-7.7,137.7,30,1004,24,SP
2025129S08138,2025-05-10 15:00:00,-7.9,137.8, , ,11,SP
2025129S08138,2025-05-10 18:00:00,-8.2,137.9,30,1002,0,SP
2025129S08138,2025-05-10 21:00:00,-8.5,138.0, , ,11,SP
2025129S08138,2025-05-11 00:00:00,-8.7,138.2,35,1002,33,SP
2025129S08138,2025-05-11 03:00:00,-8.8,138.4, , ,44,SP
2025129S08138,2025-05-11 06:00:00,-8.9,138.4,35,1000,56,SP
2025129S08138,2025-05-11 09:00:00,-9.0,138.4, , ,67,SP
2025129S08138,2025-05-11 12:00:00,-9.1,138.3,35,1000,78,SP
2025129S08138,2025-05-11 15:00:00,-9.0,138.1, , ,67,SP
2025129S08138,2025-05-11 18:00:00,-8.9,137.9,35,1000,56,SP
2025129S08138,2025-05-11 21:00:00,-8.9,137.8, , ,56,SP
2025129S08138,2025-05-12 00:00:00,-8.8,137.8,30,1002,44,SP
2025129S08138,2025-05-12 03:00:00,-8.5,137.6, , ,11,SP
2025129S08138,2025-05-12 06:00:00,-8.2,137.3,30,1002,39,SP
2025129S08138,2025-05-12 09:00:00,-8.0,137.2, , ,59,SP
2025129S08138,2025-05-12 12:00:00,-7.9,137.2,15,1004,64,SP
2025146N10264,2025-05-26 00:00:00,10.0,-96.4, , ,627,EP
2025146N10264,2025-05-26 03:00:00,10.2,-96.9, , ,605,EP
2025146N10264,2025-05-26 06:00:00,10.4,-97.3, , ,587,EP
2025146N10264,2025-05-26 09:00:00,10.6,-97.7, , ,572,EP
2025146N10264,2025-05-26 12:00:00,10.8,-98.0, , ,558,EP
2025146N10264,2025-05-26 15:00:00,11.0,-98.3, , ,546,EP
2025146N10264,2025-05-26 18:00:00,11.2,-98.7, , ,542,EP
2025146N10264,2025-05-26 21:00:00,11.3,-99.1, , ,544,EP
2025146N10264,2025-05-27 00:00:00,11.3,-99.5, , ,557,EP
